"book_name","book_price","book_store","book_author"
"【中商原版】英文原版 Possession 占有 /A.S. Byatt A.S.拜厄特世界直营 原装进口 英文正版 英文小说","¥60.00","中华商务进口图书旗舰店","Byatt, A.S."
"[英文原版] Tom Jones (Wordsworth Classics) 汤姆 琼斯","¥30.00","中华商务进口图书旗舰店","enry Fieldin"
"Four Notable Works: Sons and Lovers, the Rainbow, Women in美国发货无法退货，约五到八周到货","¥446.00","中国学术书店","D. H. Lawrence"
"[现货]莎士比亚四大悲剧 Macbeth 麦克白 经典小说 英文原版 William Shakespeare出版社对经典小说不定期更换封面，同一书号即为同一本书，封面不作为退换货理由，请知悉。","¥18.00","中图上海进口图书旗舰店","威廉?莎士比亚 (William Shakespeare)"
"Angelas Ashes 安吉拉/安琪拉的灰烬【英文原版】","¥43.37","中国学术书店","MCCOURT"
"CROSSING, THE(ISBN=9780679760849)","¥62.10","","Cormac McCarthy 著"
"英文原版Freakonomics，魔鬼经济学ISBN=9780141030081","¥40.24","中国学术书店","Steven D. Levitt"
"天使与魔鬼【现货】英文原版 Angels & Demons 天使与魔鬼 Dan Brown 丹.布朗 达芬奇密码作者作","¥59.00","中国学术书店","Dan Brown"
"【现货即发】英文原版Lean In: The Graduate Edition，向前一步 《欢乐颂》里刘涛扮演的美女高","¥109.00","中国学术书店","Sheryl Sandberg"
"英文原版Wonder奇迹,ISBN=9780552565974","¥64.00","中国学术书店","R J Palacio"
"The Norton Anthology of English Literature 诺顿英国文学选集【英文原版 第8英美文学专业的必备书。考研、出国绝佳参考书。ISBN=9780393925326","¥225.97","中国学术书店","Stephen Greenblatt"
"What I Talk About When I Talk About Running 村上春树:当我谈跑步时,我谈些","¥32.00","中国学术书店","Hauiki Murakami"
"经典名著 The Mill on the Floss (Signet Classics)","¥20.80","上海外文书店旗舰店","George Eliot"
"Great Gatsby了不起的盖茨比【英文原版 美国文学史上的经典佳作、李奥纳多·迪卡普里奥主演同名电影】","¥41.00","中国学术书店","F Scott Fitzgerald"
"BLEAK HOUSE（ISBN=9780679405689）","¥97.20","","Charles Dickens 著"
"眨眼之间:不假思索的决断力【现货】英文原版 Blink: The Power of Thinking Without","¥45.00","中国学术书店","Malcolm Gladwell"
"Runaway 逃离【英文原版 艾丽丝·门罗Alice Munro 诺贝尔文学奖】","¥55.00","中国学术书店","Alice Munro"
"苏斯博士：你能有多少奇思妙想 【现货】英文原版 Oh, the Thinks You Can Think! 苏斯博士经","¥39.00","中国学术书店","Dr. Seuss"
"【中商原版】英文原版Execution: The Discipline of Getting Things Done进口机构直营","¥176.00","中华商务进口图书旗舰店","[""Larry Bossidy"",""Ram Charan""]"
"英文原版Atonement: A Novel，赎罪","¥92.00","中国学术书店","Ian McEwan"
"达洛维夫人（伍尔芙小说）【现货】英文原版 Mrs Dalloway 达洛维夫人（伍尔芙小说）","¥59.00","中国学术书店","VIRGINIA WOOLF"
"Sherlock Holmes Volume I【英文原版】福尔摩斯 第1卷","¥27.00","中国学术书店","Sir Arthur Conan Doyle"
"英文原版Justice League Vol. 8: Darkseid War Part 2正义联盟卷8","¥133.92","中国学术书店","Geoff Johns"
"The 100-Year-Old Man Who Climbed Out the Window and Disappe","¥81.00","中国学术书店","Jonas Jonasson"
"THIEF AND THE DOGS, THE(ISBN=9780385264624) 英文原版","¥39.60","","Naguib Mahfouz , Trevor Le Gassick , M. M. Badawi 编译"
"The Last Ship: A Novel 末日孤舰【英文原版 同名美剧小说、末日科幻小说】","¥107.00","中国学术书店","William Brinkley"
"Daniel Deronda(Wordsworth Classics) 丹尼尔的半生缘","¥17.60","","George Eliot 著"
"英文原版South of the Border, West of the Sun: A Novel，国境以南，太阳以西","¥66.00","中国学术书店","Haruki Murakami"
"A Room of One's OwnISBN:9780141183534","¥52.00","北京市图书进出口有限公司（bpiec）旗舰店","Virginia Woolf"
"Toni Morrison: Beloved (Columbia Critical Guides) [ISBN: 97美国发货无法退货，约五到八周到货","¥241.00","中国学术书店","Carl Plasa"
"Kazuo Ishiguro (Routledge Guides to Literature) [ISBN: 978-美国发货无法退货，约五到八周到货","¥270.00","中国学术书店","Wai-chew Sim"
"英文原版The End of the Affair恋情的终结，事件结束,ISBN=9780099478447","¥50.00","中国学术书店","Graham Greene"
"The Wind in the Willows: (Penguin Classics Deluxe Edition)","¥63.00","中国学术书店","Kenneth Grahame"
"论自由与功利主义 英文原版OnLibertyandUtilitarianism","¥28.00","上海外文书店旗舰店","暂无"
"绿色奇迹 英文原版 The Green Mile 斯蒂芬·金 (Stephen King)","¥48.00","中华商务进口图书旗舰店","斯蒂芬·金 (Stephen King)"
"青蛙和蟾蜍在一起 英文原版FrogandToadTogetherBookandCD","¥55.00","上海外文书店旗舰店","Arnold Lobel"
"契科夫短篇故事选 Anton Chekov's Short Stories","¥83.70","","Anton Chekhov"
"The Wings of the Dove2147483647","¥20.80","上海外文书店旗舰店","Henry James"
"[英文原版] Collected Short Stories: Vol 2/W Somerset Maugham","¥80.00","中华商务进口图书旗舰店","Maugham, W. Somerset"
"Rip it Up: Forget Positive Thinking, it's Time for Positive2147483647","¥95.00","上海外文书店旗舰店","Professor Richard Wiseman"
"Frankenstein; Dracula; Dr Jekyll and Mr Hyde","¥17.70","","Mary Shelley 著"
"【预订】Love in the Time of Cholera Y9780307389732美国库房发货，通常付款后3-5周到货！","¥124.00","中国进口图书旗舰店","Gabriel GarciaMarquez"
"TESS OF THE D'URBERVILLES德伯家的苔丝","¥17.60","","Thomas Hardy 著"
"The Complete Works of William Shakespeare","¥72.00","中国进口图书旗舰店","Shakespeare, William"
"企鹅经典 小黑书 Little Black Classics Lips Too Chilled嘴唇太冷 英文原版2147483647","¥19.00","上海外文书店旗舰店","Matsuo Basho"
"企鹅经典 小黑书 A Little Black Classics Simple Heart2147483647","¥19.00","上海外文书店旗舰店","Gustave Flaubert"
"英文原版 Signet Classics Jacobs Room 雅各布的房间","¥18.00","北京市外文书店原版图书旗舰店","暂无作者信息"
"人性中的善良天使 英文原版TheBetterAngelsofOurNature:WhyViolenceHasDecli","¥115.00","上海外文书店旗舰店","Steven Pinker"
"Big Dog, Little Dog大狗小狗苏斯博士 英文原版2147483647","¥29.80","上海外文书店旗舰店","P D Eastman"
"英文原版 Collins Classics Robinson Crusoe 鲁滨逊飘流记","¥18.00","北京市外文书店原版图书旗舰店","暂无作者信息"
"Little House on the Prairie","¥55.00","上海外文书店旗舰店","暂无"
"Pride and Prejudice傲慢与偏见 英文原版2147483647","¥29.80","上海外文书店旗舰店","Jane Austen"
"What I Talk About When I Talk About Running村上春树 英文原版2147483647","¥60.00","上海外文书店旗舰店","Haruki Murakami"
"疯狂学校 英文原版 My Weird School #8: Ms. LaGrange Is Strange!2147483647","¥30.00","上海外文书店旗舰店","Dan Gutman"
"Frankenstein","¥20.80","上海外文书店旗舰店","暂无"
"The Return of the King: The Lord of the Rings, Part 32147483647","¥70.00","上海外文书店旗舰店","J. R. R. Tolkien"
"WUTHERING HEIGHTS（ISBN=9780553212587）","¥21.50","","艾米莉·勃朗特 (Emily Bronte) 著"
"挪威的森林【现货】英文原版Norwegian Wood 挪威的森林,村上春树不朽的青春名作","¥70.00","中国学术书店","Haruki Murakami"
"疯狂学校 英文原版 My Weird School Daze 12-Book Box Set: Books 1022147483647","¥315.00","上海外文书店旗舰店","Dan Gutman"
"英文原版 阿加莎 After the Funeral: B2 (Collins Agatha Christie ELT2147483647","¥30.00","上海外文书店旗舰店","Agatha Christie"
"柳林风声 英文原版WindintheWillows","¥20.80","上海外文书店旗舰店","Kenneth Grahame"
"【中商原版】英文俳句 英文原版 Haiku in English Jim Kacian Norton","¥102.00","中华商务进口图书旗舰店","Jim Kacian"
"英文原版 孙子兵法（皮革封面） The Art of War进口机构直营","¥116.00","中华商务进口图书旗舰店","Sun Tzu"
"Norton Anth of American Literature 7e Vol E (ISBN=978039392","¥267.10","","Nina Baym 著"
"Lenin's Kisses [ISBN: 978-0802121776]美国发货无法退货，约五到八周到货","¥174.00","中国学术书店","Yan Lianke,Carlos Rojas"
"The Hot Zone: A Terrifying True Story2147483647","¥60.00","上海外文书店旗舰店","暂无"
"The Merry-Go-Round2147483647","¥55.00","上海外文书店旗舰店","W. Somerset Maugham"
"Out of Africa 走出非洲","¥51.20","","Karen Blixen 著"
"谁是富兰克林·罗斯福 英文原版WhoWasFranklinRoosevelt?","¥35.00","上海外文书店旗舰店","Margaret Frith"
"ARTHUR & GEORGE（ISBN=9781400097036） 英文原版","¥53.82","","Julian Barnes 著"
"Flatland A Romance of Many Dimensions （Signet Classics)","¥13.00","","Edwin A. Abbott 著"
"To the Lighthouse (Penguin Modern Classics) 到灯塔去 (伍尔芙著)","¥51.00","","Virginia Woolf 著"
"To the Lighthouse 到灯塔去 - 伍尔芙 著","¥58.50","","Virginia Woolf 著"
"Pride and Prejudice and Zombies 傲慢与偏见与僵尸","¥84.90","","Steve Hockensmith 著"
"The Pickwick Papers 匹克威克外传 9780553211238","¥23.70","","Charles Dickens 著"
"Shakespeare Titus Andronicus and Timon of Athens 奥瑟罗泰特斯-安特洛","¥13.00","","William Shakespeare 编"
"抗生素的利与弊The Antibiotic PARADOX","¥38.70","","Stuart B. Levy, M.D. 著"
"The Story of the Stone,Vol.3 红楼梦 3 9780140443707","¥83.60","","Cao Xueqin 著"
"Red Dot Design Concept Yearbook 2014/20152147483647","¥360.00","上海外文书店旗舰店","暂无"
"【中商原版】[英文原版经典名著]The Pickwick Papers 匹克威克外传 Bantam","¥30.00","中华商务进口图书旗舰店","查尔斯·狄更斯 (Charles Dickens)"
"Tale of Two Cities两个城市的故事 英文原版2147483647","¥29.80","上海外文书店旗舰店","Charles Dickens"
"Island of Sheep(Wordsworth Classics) 绵羊岛","¥12.00","","本社 编"
"Macbeth麦克白","¥13.00","","Shakespeare, William/ Barnet, Sylvan 著"
"英文原版StarCraft II: Heaven’s Devils星际争霸II：天堂的恶魔 ISBN=97814391","¥49.00","中国学术书店","William C. Dietz"
"KLONDIKE TALES(ISBN=9780375756856) 英文原版","¥39.60","","Jack London 著"
"Swann's Way去斯万家那边Barnes & Noble Classics MARCLE PROUST","¥63.20","","Marcel Proust ，C. K. Scott Moncrieff 著"
"Clock without Hands (Penguin Modern Classics) 没有指针的钟","¥53.70","","Carson McCullers 著"
"Romeo and Juliet(Wordsworth Classics)罗密欧与茱丽叶 9781840224337","¥18.70","","William Shakespeare 著"
"Snows of Killmanjaro 乞力马扎罗的雪","¥105.60","","Ernest Hemingway 著"
"MARLEY & ME 玛丽和我：拉布拉多爱犬记","¥56.30","","John Grogan 著"
"Ibsen's Selected Plays 易卜生戏剧选","¥96.80","","Henrik Ibsen 著"
"Cambodia Calling: A Memoir from the Frontlines of Humanitar","¥228.00","","Richard Heinzl 著"
"Nineteen Eighty-Four 1984 9780140817744","¥59.80","","Ed. Ron Carter George Orwell 著"
"【中商原版】当神是一只兔子 英文原版 When God was a Rabbit: The Richard and J","¥73.00","中华商务进口图书旗舰店","Winman, Sarah"
"MRS. DALLOWAY(ISBN=9780679420422)","¥77.90","","Virginia Woolf 著"
"The Iliad and The Odyssey伊里亚特与奥德赛 9781840221176","¥42.20","","Homer 著"
"MOBY-DICK(ISBN=9780553213119)","¥14.80","","Herman Melville 著"
"Moby-Dick(Wordsworth Classics)大白鲸 9781853260087","¥18.70","","赫尔曼 梅尔维尔 (Herman Melville) 著"
"Comp Works of William Shakespeare莎士比亚全集 9781853268953","¥74.80","","William Shakespeare 著"
"Women in Love(Wordsworth Classics) 恋爱中的女人 9781853260070","¥19.60","","D. H. Lawrence 著"
"Our Mutual Friend(Wordsworth Classics)我们共同的朋友 9781853261947","¥17.60","","Charles Dickens 著"
"Moll Flanders","¥17.70","","丹尼尔·笛福 (Daniel Defoe) 著"
"INFERNO（但丁神曲《地狱》）（ISBN=9780553213393）","¥30.00","","Dante Alighieri 著"
"Farewell to Arms 永别了，武器","¥69.00","","Ernest Hemingway 著"
"被称作鸟人的凯瑟琳Catherine, Called Birdy","¥37.90","","Karen Cushman 著"
"GOSPEL ACCORDING TO THE SON(ISBN=9780345434081) 英文原版","¥42.80","","Norman Mailer 编"
"Norton Anthology of English Literature 诺顿英国文学选集 第八版 卷二 D 浪漫","¥129.50","","Stephen Greenblatt 著"
"PRINCE 君主论","¥22.00","","Niccolo Machiavelli 著"
"KRFKa The Castle","¥59.80","","弗兰兹·卡夫卡 (Franz Kafka) 著"
"Fiesta The Sun Also Rises ISBN=9780099908500","¥58.50","","Ernest Hemingway 编"
"On the Road (Penguin Modern Classics) 在路上（普利策奖获奖作品）","¥40.80","","Jack Kerouac 著"
"Keat's Poetry and Prose 济慈诗歌及散文选","¥114.40","","John Keats 著"
"呼啸山庄 Wuthering Heigbts","¥79.80","","RICHARD J.DUNN 著"
"格列佛游记(诺顿英国文学评论系列) Gulliver’s Travels","¥88.50","","Jonathan Swift 著"
"Iliad伊利亚特","¥17.60","","Homer 著"
"公民凯恩/Cane","¥84.60","","Jean Toomer 著"
"IMPORTANCE BEING EARN 不可儿戏","¥22.00","","Oscar Wilde 著"
"CASTLE, THE（ISBN=9780679417354）","¥82.00","","Franz Kafka 著"
"ANGELS & DEMONS 天使与魔鬼","¥70.40","","Dan Brown 著"
"Pride and Prejudice","¥17.70","","Jane Austen 著"
"SENSE AND SENSIBILITY 理智与情感","¥22.00","","Jane Austen 著"
"美国独立电影十周年SPIKE MIKE SLACKERS & DYKES","¥28.20","","John Pierson 著"
"德伯家的苔丝(诺顿英国文学评论系列) Tess of the D'Urbervilles","¥105.10","","Thomas Hardy 著"
"CANDIDE 老实人","¥15.00","","Voltaire 著"
"亚瑟王朝廷上的康涅狄格人(诺顿美国文学评论系列) Connecticut Yakenn in King Arthur’","¥96.40","","Mark Twain 著"
"Shadows of Sherlock Holmes(Wordsworth Classics) 福尔摩斯的影子 978","¥18.70","","D. S. Davies 著"
"CASTLE, THE（ISBN=9780805211061）","¥65.00","","Franz Kafka 著"
"[现货]英文原版 The Three Musketeers 三个火枪手 经典小说 英文原版 Dumas, Alexan出版社对经典小说不定期更换封面，同一书号即为同一本书，封面不作为退换货理由，请知悉。","¥18.00","中图上海进口图书旗舰店","Dumas, Alexandre,Dumas, A."
"The Starcraft Archive: An Anthology (Starcraft) StarCraft 星","¥105.90","","Jeff Grubb 等著"
"TRIAL, THE（ISBN=9780805209990）","¥60.50","","Franz Kafka 著"
"THE SEA-WOLF（杰克伦敦《海狼》）(ISBN=9780553212259)","¥21.00","","Jack London 著"
"The Mysterious Stranger and Other Stories","¥13.00","","Mark Twain 著"
"A Connecticut Yankee in King Arthur's Court","¥17.50","","Mark Twain 著"
"How to Write Better Essays (Palgrave Study Skills) [ISBN: 9美国发货无法退货，约五到八周到货","¥270.00","中国学术书店","Bryan Greetham"
"【中商原版】下雪了 英文原版 Snow 亲子绘本 儿童图画书 水彩画风 Sam Usher山姆·亚瑟 充满雪天童趣和祖","¥57.00","中华商务进口图书旗舰店","Sam Usher"
"VANITY FAIR(ISBN=9780679405665)","¥97.20","","William Makepeace Thackeray 著"
"MOLL FLANDERS（ISBN=9780553213287）","¥21.50","","丹尼尔·笛福 (Daniel Defoe) 著"
"HISTORIES V1, SHAKESPEARE(ISBN=9780679433125)","¥95.00","","Everyman s Library，Tony Tanner 编"
"The Hound of the Baskervilles 巴斯克维尔猎犬 9781840224009","¥18.70","","Arthur Conan，Sir Doyle 著"
"PICTURE OF DORIAN GRAY, THE(ISBN=9780553212549)","¥19.40","","Oscar Wilde 著"
"The Power of Darkness: Tales of Terror 黑暗的力量：恐怖故事集 97818402","¥31.20","","E. Nesbit 著"
"HANDFUL OF DUST, A(ISBN=9780375414206)","¥81.50","","Evelyn Waugh, William Boyd 编"
"UNCONSOLED, THE（ISBN=9780679735878）","¥69.00","","Kazuo Ishiguro 著"
"世界哲学家生平 WORLDLY PHILOSOPHERS","¥127.60","","Robert L. Heilbroner 著"
